name,total_population,total_households,average_household_income,average_house_age,total_rooms,total_bedrooms,median_house_value,longitude,latitude,ocean_proximity
San Diego County,555,199,58329.15,34.4,820,199,441000,-117.061,32.6141,NEAR OCEAN
San Diego County,937,283,70291.52,25.3,1238,327,46100,-117.0985,32.6077,NEAR OCEAN
San Diego County,1506,418,63995.22,26.3,2144,500,412800,-117.084,32.6108,NEAR OCEAN
San Diego County,760,240,64229.17,30.9,1409,253,459200,-117.0775,32.6158,NEAR OCEAN
San Diego County,2479,643,72041.21,29.3,2698,666,485300,-117.0773,32.6098,NEAR OCEAN
San Diego County,939,280,73107.14,27.6,1076,280,333300,-117.0819,32.6162,NEAR OCEAN
San Diego County,1695,603,71521.56,23.7,2391,603,514700,-117.0681,32.6061,NEAR OCEAN
San Diego County,928,403,52834.99,29,2231,487,438500,-117.0608,32.6089,NEAR OCEAN
San Diego County,1496,462,57467.53,23.3,1897,482,65500,-117.0676,32.5991,NEAR OCEAN
San Diego County,1144,350,55714.29,24.9,1611,350,64800,-117.0625,32.6004,NEAR OCEAN
San Diego County,1657,388,63479.38,31.6,2116,442,441700,-117.0628,32.5976,NEAR OCEAN
San Diego County,2403,689,61498.55,27,2776,720,69300,-117.0823,32.5962,NEAR OCEAN
San Diego County,1052,388,52100.52,22,1835,419,65700,-117.069,32.5936,NEAR OCEAN
San Diego County,2984,943,62277.31,26,4600,1039,159600,-117.0737,32.6033,NEAR OCEAN
San Diego County,2756,868,86883.64,31.2,5140,898,502500,-117.0538,32.6261,NEAR OCEAN
San Diego County,2109,606,97722.77,33.8,4647,719,488700,-117.052,32.6219,NEAR OCEAN
San Diego County,4087,835,86428.14,28.2,5142,835,498600,-117.0447,32.6173,NEAR OCEAN
San Diego County,2647,687,83271.47,30.5,3564,707,462100,-117.0538,32.6138,NEAR OCEAN
San Diego County,2905,833,68502.4,26.1,4030,901,251000,-117.0568,32.6043,NEAR OCEAN
San Diego County,844,260,59730.77,32.1,1409,276,463700,-117.0492,32.6066,NEAR OCEAN
San Diego County,1204,330,88787.88,30.3,1883,353,463900,-117.0465,32.6114,NEAR OCEAN
San Diego County,2065,468,95245.73,29.6,3937,688,469900,-117.0411,32.6003,NEAR OCEAN
San Diego County,2360,611,82377.25,24.6,3417,637,444800,-117.0425,32.6063,NEAR OCEAN
San Diego County,2481,568,85325.7,23.3,2898,599,288300,-117.0555,32.5999,NEAR OCEAN
San Diego County,2915,760,80986.84,28.2,4984,760,471900,-117.0487,32.6003,NEAR OCEAN
San Diego County,2926,666,79617.12,23.4,3558,712,285800,-117.0416,32.5915,NEAR OCEAN
San Diego County,1012,332,68659.64,31,1502,366,425600,-117.0548,32.591,NEAR OCEAN
San Diego County,1608,478,102311.72,26,2638,478,480500,-117.038,32.6261,NEAR OCEAN
San Diego County,777,256,96308.59,19,1719,256,607300,-117.0299,32.6231,NEAR OCEAN
San Diego County,780,189,96653.44,31.2,998,189,485700,-117.0375,32.619,NEAR OCEAN
San Diego County,2029,468,115512.82,26.8,3187,528,568100,-117.0338,32.6115,NEAR OCEAN
San Diego County,1783,461,109387.2,13.9,3201,493,603000,-117.0312,32.6174,NEAR OCEAN
San Diego County,1801,570,80500,27.8,3564,586,452600,-117.0329,32.6025,NEAR OCEAN
San Diego County,978,285,85552.63,24.1,1616,337,295200,-117.0307,32.6014,NEAR OCEAN
San Diego County,2740,791,109977.88,15.9,4917,811,518200,-116.9601,32.6459,<1H OCEAN
San Diego County,1235,358,129189.94,15.8,2795,375,641500,-116.9593,32.6426,<1H OCEAN
San Diego County,3163,786,104503.82,11.3,4991,786,522300,-116.9645,32.6314,<1H OCEAN
San Diego County,1685,473,135850.95,15.1,3065,473,589100,-116.962,32.6377,<1H OCEAN
San Diego County,2131,681,146215.12,14.8,4903,707,648500,-116.9586,32.6366,<1H OCEAN
San Diego County,353,156,58846.15,10.5,486,156,549000,-116.9691,32.6337,<1H OCEAN
San Diego County,6896,1740,120192.53,5.6,9830,1883,527200,-116.9904,32.6185,NEAR OCEAN
San Diego County,2994,827,119555.62,8.3,6377,997,518300,-116.9767,32.6137,NEAR OCEAN
San Diego County,3179,853,131837.63,15.2,5517,853,602000,-117.0015,32.5993,NEAR OCEAN
San Diego County,1690,512,147617.19,10.5,3573,553,578900,-116.9814,32.6251,NEAR OCEAN
San Diego County,2731,684,131798.25,9.7,4506,684,571000,-116.978,32.6216,NEAR OCEAN
San Diego County,1903,565,101703.54,10.6,3116,648,364300,-116.9753,32.6283,NEAR OCEAN
San Diego County,1002,276,143478.26,10.5,1400,276,544600,-116.9739,32.6307,NEAR OCEAN
San Diego County,2153,473,131760.04,11,3186,473,606200,-116.9504,32.6419,<1H OCEAN
San Diego County,4564,1304,126886.5,7.2,7902,1380,615600,-116.9553,32.6176,<1H OCEAN
San Diego County,2169,869,118328.54,7.9,3905,869,473500,-116.9316,32.627,<1H OCEAN
San Diego County,3639,723,140874.83,10.7,5353,723,659000,-116.9397,32.638,<1H OCEAN
San Diego County,1496,393,94802.8,11,2081,400,372500,-116.9406,32.6106,<1H OCEAN
San Diego County,1956,548,95173.36,9,3406,594,447800,-116.959,32.6182,<1H OCEAN
San Diego County,2295,629,124709.86,12.2,3867,718,553500,-116.9599,32.6245,<1H OCEAN
San Diego County,3653,719,141811.54,10.5,5640,719,640100,-116.9517,32.6267,<1H OCEAN
San Diego County,2702,540,130481.48,12.2,3402,540,449600,-117.0031,32.6254,NEAR OCEAN
San Diego County,2058,431,126537.12,15.7,3385,431,623100,-116.9966,32.6282,NEAR OCEAN
San Diego County,2718,908,151767.62,11,5151,1051,377400,-116.9777,32.6339,NEAR OCEAN
San Diego County,1417,700,83442.86,10.7,4111,757,374500,-116.9857,32.6357,NEAR OCEAN
San Diego County,2334,630,147777.78,11.9,5554,630,653400,-116.9785,32.6394,NEAR OCEAN
San Diego County,2306,748,96370.32,12.4,3342,748,528600,-116.9848,32.6297,NEAR OCEAN
San Diego County,1338,399,142825.81,13.2,2693,399,604600,-116.9911,32.6267,NEAR OCEAN
San Diego County,3604,871,156018.94,16.9,8220,1076,887900,-117.0221,32.6122,NEAR OCEAN
San Diego County,1053,237,143660.34,10.5,1886,237,645200,-117.0087,32.6172,NEAR OCEAN
San Diego County,1795,548,118421.53,10.5,4585,548,623400,-117.0141,32.6216,NEAR OCEAN
San Diego County,2497,715,96465.03,30.6,4953,770,548300,-122.4402,37.7903,NEAR BAY
San Diego County,1599,562,82873.67,30.1,3088,562,488500,-122.4376,37.7908,NEAR BAY
San Diego County,1439,425,92194.12,30.6,2875,448,483700,-117.0425,32.6322,NEAR OCEAN
San Diego County,2533,857,85002.92,22.3,4898,1017,595900,-117.0414,32.6354,NEAR OCEAN
San Diego County,1705,591,103481.39,24.5,4158,591,622000,-117.0276,32.6302,NEAR OCEAN
San Diego County,1847,604,104329.47,24.5,4687,649,674200,-117.0153,32.6575,<1H OCEAN
San Diego County,1355,436,130183.49,22.1,3537,456,782900,-117.0125,32.6623,<1H OCEAN
San Diego County,769,266,121146.62,25.2,2081,266,693300,-117.0202,32.6643,<1H OCEAN
San Diego County,906,277,121019.86,20,2334,303,818500,-117.0031,32.6589,<1H OCEAN
San Diego County,2692,919,100677.37,19,6019,1058,494600,-117.0478,32.6435,NEAR OCEAN
San Diego County,707,277,77626.35,25.3,1378,387,543300,-117.0532,32.6468,NEAR OCEAN
San Diego County,1258,428,132675.23,24.4,3030,428,836200,-117.0326,32.6527,NEAR OCEAN
San Diego County,3468,1136,136157.57,17.6,6994,1191,532100,-117.0059,32.6319,NEAR OCEAN
San Diego County,1671,415,126018.07,16,2663,415,556300,-117.0161,32.6331,NEAR OCEAN
San Diego County,987,264,142556.82,22.1,1727,264,544600,-117.0072,32.6377,NEAR OCEAN
San Diego County,1936,674,107744.81,20.6,4433,674,592300,-117.0186,32.6266,NEAR OCEAN
San Diego County,1244,438,110753.42,23.1,3621,543,514700,-117.0001,32.637,NEAR OCEAN
San Diego County,1481,459,115103.49,22,3657,484,594700,-116.9987,32.6506,NEAR OCEAN
San Diego County,2552,747,109066.27,25.2,4637,794,572600,-116.9893,32.6438,NEAR OCEAN
San Diego County,2126,677,127551.7,19.5,4785,698,649800,-116.9848,32.6601,<1H OCEAN
San Diego County,1779,688,60007.27,18.7,3531,688,439900,-116.9769,32.6556,<1H OCEAN
San Diego County,1790,635,102649.61,18.5,3514,705,466000,-116.978,32.6517,NEAR OCEAN
San Diego County,1924,501,124645.71,16.8,3531,564,570000,-117.0246,32.64,NEAR OCEAN
San Diego County,792,190,115473.68,16.9,1297,213,584700,-117.0092,32.6485,NEAR OCEAN
San Diego County,2324,635,128161.42,15.8,5849,754,688400,-117.0299,32.6437,NEAR OCEAN
San Diego County,965,340,77882.35,19.4,1939,392,405500,-117.0063,32.645,NEAR OCEAN
San Diego County,1038,492,62550.81,26.1,3243,492,644100,-117.0025,32.6671,<1H OCEAN
San Diego County,1239,433,136691.69,26.8,3781,506,753600,-117.004,32.6697,<1H OCEAN
San Diego County,1424,439,136862.19,19.4,3252,439,863000,-117.0008,32.6769,<1H OCEAN
San Diego County,1620,561,115396.61,11.8,3093,568,519500,-116.98,32.6672,<1H OCEAN
San Diego County,1549,463,74346.65,17.2,2839,463,663300,-116.9882,32.6879,<1H OCEAN
San Diego County,3618,990,120510.1,13.2,5220,990,529600,-116.9659,32.66,<1H OCEAN
San Diego County,882,290,92086.21,15.1,1376,290,402300,-116.9689,32.6545,<1H OCEAN
San Diego County,2159,578,111565.74,11.5,4453,578,644000,-116.9565,32.6546,<1H OCEAN
San Diego County,2021,513,153971.73,12.6,4321,513,886300,-116.9405,32.6516,<1H OCEAN
San Diego County,1843,495,93752.53,26.9,2996,495,545100,-116.9868,32.7389,<1H OCEAN
San Diego County,2459,811,73560.42,30.7,3838,850,561000,-116.9821,32.7449,<1H OCEAN
San Diego County,1908,607,94625.21,25.9,3927,607,517900,-116.9792,32.7353,<1H OCEAN
San Diego County,1087,303,97648.51,22.6,2229,303,571700,-116.9799,32.7175,<1H OCEAN
San Diego County,517,208,90528.85,24.2,1367,208,485300,-116.9853,32.7308,<1H OCEAN
San Diego County,2287,736,114375,19,4260,768,540700,-116.9767,32.7256,<1H OCEAN
San Diego County,3180,1040,104538.46,26,6509,1085,526800,-116.9662,32.7393,<1H OCEAN
San Diego County,2805,821,87932.4,23,4286,821,351000,-116.96,32.7402,<1H OCEAN
San Diego County,1709,523,52901.53,23.1,2715,523,62500,-116.9631,32.7267,<1H OCEAN
San Diego County,963,288,113472.22,26.4,1821,288,439400,-116.9601,32.7281,<1H OCEAN
San Diego County,1180,342,108362.57,11.6,2641,367,579100,-116.9593,32.7219,<1H OCEAN
San Diego County,616,258,129922.48,29.6,1921,258,781500,-116.9732,32.7593,<1H OCEAN
San Diego County,1650,580,93560.34,27.4,3924,603,670600,-116.9807,32.7557,<1H OCEAN
San Diego County,2427,724,106830.11,29.4,4501,774,599100,-116.9709,32.7493,<1H OCEAN
San Diego County,1288,409,55556.23,28.6,2003,435,566200,-116.9853,32.7516,<1H OCEAN
San Diego County,941,367,105497.28,22.2,2790,367,548400,-116.9232,32.7555,<1H OCEAN
San Diego County,563,189,107658.73,23.7,1321,189,621900,-116.9142,32.7593,<1H OCEAN
San Diego County,2136,692,120050.58,20.6,4989,692,612500,-116.9161,32.752,<1H OCEAN
San Diego County,2312,709,83275.74,21.2,3530,926,358900,-116.9256,32.747,<1H OCEAN
San Diego County,2922,917,121960.2,19.9,6592,1045,583800,-116.9393,32.7605,<1H OCEAN
San Diego County,2154,816,146268.38,26.9,6680,856,787300,-116.9564,32.7582,<1H OCEAN
San Diego County,1113,432,117013.89,32.2,3178,432,674900,-116.9653,32.7572,<1H OCEAN
San Diego County,1629,706,77330.03,20.1,3353,706,374600,-116.9474,32.7461,<1H OCEAN
San Diego County,2622,795,98770.44,19.6,5299,861,608200,-116.9343,32.7519,<1H OCEAN
San Diego County,1313,703,90188.48,15.1,3059,794,381200,-116.9327,32.7467,<1H OCEAN
San Diego County,1604,552,108016.3,26.9,3937,573,683000,-116.9885,32.7572,<1H OCEAN
San Diego County,799,288,109409.72,31.9,1778,288,583600,-116.9975,32.7563,<1H OCEAN
San Diego County,2162,686,92230.32,24.5,4321,704,584600,-116.9955,32.7439,<1H OCEAN
San Diego County,1264,414,85289.86,33.2,2631,457,540500,-116.9979,32.7355,<1H OCEAN
San Diego County,2733,716,101682.96,28.6,4049,776,583100,-117.0069,32.7499,<1H OCEAN
San Diego County,1054,409,94125.92,33.9,2337,409,452900,-117.0107,32.7455,<1H OCEAN
San Diego County,1385,534,56825.84,30.3,2516,558,443100,-117.0124,32.7434,<1H OCEAN
San Diego County,1898,541,70808.69,22.2,2658,562,326600,-117.0108,32.7326,<1H OCEAN
San Diego County,1379,328,59573.17,28.3,1471,328,257500,-117.0097,32.737,<1H OCEAN
San Diego County,1219,375,71686.67,28.1,2304,375,439500,-117.0061,32.704,<1H OCEAN
San Diego County,2659,896,103085.94,23.9,5078,974,455600,-116.9964,32.7016,<1H OCEAN
San Diego County,2727,721,119323.86,20.1,4777,721,571200,-116.9894,32.7232,<1H OCEAN
San Diego County,636,244,87274.59,21.4,1875,244,490900,-116.9951,32.718,<1H OCEAN
San Diego County,808,272,73345.59,22.5,1661,284,457100,-116.9898,32.7181,<1H OCEAN
San Diego County,1120,363,44951.79,27.9,1294,363,432100,-117.0121,32.7185,<1H OCEAN
San Diego County,1996,527,82699.24,27.5,3234,567,472400,-117.005,32.7306,<1H OCEAN
San Diego County,2021,801,71763.42,27,4457,801,389400,-117.0086,32.7243,<1H OCEAN
San Diego County,1596,405,66043.21,26.5,2036,405,596600,-117.0035,32.7168,<1H OCEAN
San Diego County,2327,910,59543.96,21.6,3893,910,449300,-117.0036,32.7219,<1H OCEAN
San Diego County,748,191,98390.05,24.8,1008,191,455700,-116.9998,32.7109,<1H OCEAN
San Diego County,3429,980,80122.45,24.4,4817,1003,436700,-117.0089,32.711,<1H OCEAN
San Diego County,2933,877,113486.32,20.5,5331,877,488200,-116.9864,32.7127,<1H OCEAN
San Diego County,2686,604,83973.51,27.1,3441,604,387800,-116.992,32.7116,<1H OCEAN
San Diego County,1103,390,57974.36,31.4,2160,390,492400,-117.0253,32.7359,<1H OCEAN
San Diego County,825,256,75996.09,26,1338,256,492600,-117.0275,32.7306,<1H OCEAN
San Diego County,1629,488,94282.79,27.4,2642,514,484500,-117.019,32.7399,<1H OCEAN
San Diego County,1231,361,80962.6,32.9,1964,377,422100,-117.0292,32.7367,<1H OCEAN
San Diego County,2164,516,97141.47,26.2,2731,562,476600,-117.0208,32.7209,<1H OCEAN
San Diego County,2454,650,88423.08,27.5,3976,650,487200,-117.0181,32.7272,<1H OCEAN
San Diego County,2103,637,83481.16,35.7,3727,674,450600,-117.0329,32.7266,<1H OCEAN
San Diego County,1375,448,96160.71,34.8,2607,465,425000,-117.033,32.7208,<1H OCEAN
San Diego County,2587,715,95395.1,26,4747,742,444700,-117.0407,32.7155,<1H OCEAN
San Diego County,1355,372,80040.32,31,2074,372,456100,-117.0305,32.7184,<1H OCEAN
San Diego County,3071,764,97977.75,27.6,4603,787,491000,-117.0472,32.7296,<1H OCEAN
San Diego County,852,218,103922.02,32.8,1548,280,460100,-117.0403,32.7288,<1H OCEAN
San Diego County,1643,517,90469.05,29.5,3212,559,460900,-117.0454,32.7193,<1H OCEAN
San Diego County,920,345,76601.45,33.6,1996,345,450000,-117.0378,32.7342,<1H OCEAN
San Diego County,2655,781,73197.82,31.6,3941,781,435400,-117.0476,32.7367,<1H OCEAN
San Diego County,1183,393,73250.64,32.1,2037,393,359100,-117.0336,32.7386,<1H OCEAN
San Diego County,2297,1050,41123.81,21.1,3772,1073,269400,-117.0239,32.7457,<1H OCEAN
San Diego County,1975,751,44470.71,27.7,2869,811,457100,-117.0437,32.7421,<1H OCEAN
San Diego County,1341,454,94174.01,28.8,2926,500,510800,-117.0401,32.7506,<1H OCEAN
San Diego County,1883,586,72124.57,31.4,2835,622,524200,-117.0486,32.7445,<1H OCEAN
San Diego County,590,237,72289.03,38.6,1419,286,440000,-117.0463,32.7535,<1H OCEAN
San Diego County,2041,747,62647.26,30.9,3961,921,524000,-117.0349,32.756,<1H OCEAN
San Diego County,445,197,109175.13,29.9,964,242,361400,-117.0306,32.7557,<1H OCEAN
San Diego County,1897,1112,56650.18,27.9,4319,1112,551200,-117.0272,32.765,<1H OCEAN
San Diego County,1170,495,99065.66,35.6,2653,495,623600,-117.0235,32.7594,<1H OCEAN
San Diego County,2394,655,96507.63,27,3607,673,671200,-117.0187,32.7536,<1H OCEAN
San Diego County,2099,637,120003.92,21.8,4872,668,714000,-117.0301,32.751,<1H OCEAN
San Diego County,1007,517,60594.78,29.4,2485,578,407100,-117.0379,32.7662,<1H OCEAN
San Diego County,880,275,97609.09,31.1,1746,275,608700,-117.0318,32.765,<1H OCEAN
San Diego County,1879,651,119158.99,38.6,4008,651,585000,-117.0414,32.7642,<1H OCEAN
San Diego County,1251,481,91314.97,31,2843,481,585200,-117.0413,32.7584,<1H OCEAN
San Diego County,3327,1148,76175.96,32.4,5962,1161,505800,-117.0501,32.7601,<1H OCEAN
San Diego County,1632,620,67282.26,31,2826,620,601600,-117.0223,32.7838,<1H OCEAN
San Diego County,1898,887,73289.18,23.6,3356,1020,577500,-117.0287,32.781,<1H OCEAN
San Diego County,1146,384,122343.75,33,2960,437,622100,-117.0268,32.7887,<1H OCEAN
San Diego County,1250,637,74831.24,27.7,2977,760,382700,-117.0369,32.7823,<1H OCEAN
San Diego County,1181,530,104584.91,28.1,2963,530,544000,-117.0331,32.787,<1H OCEAN
San Diego County,1014,338,65946.75,26.5,1573,338,562500,-117.0287,32.7854,<1H OCEAN
San Diego County,604,279,75224.01,25.4,1469,279,378800,-117.0307,32.777,<1H OCEAN
San Diego County,2194,951,76674.55,22.9,3881,1100,443800,-117.034,32.7758,<1H OCEAN
San Diego County,1799,685,77010.95,23.5,3863,790,478200,-117.0449,32.7772,<1H OCEAN
San Diego County,1766,833,61821.73,28.6,2809,859,411600,-117.0367,32.7702,<1H OCEAN
San Diego County,1392,646,77608.36,27.3,2759,716,415800,-117.0385,32.7724,<1H OCEAN
San Diego County,1026,365,102006.85,22.4,2456,365,1017700,-117.0084,32.765,<1H OCEAN
San Diego County,1914,762,73989.5,25.7,3532,840,572500,-117.0122,32.7583,<1H OCEAN
San Diego County,1294,578,96712.8,32.4,4802,702,713400,-117.0131,32.7632,<1H OCEAN
San Diego County,674,285,64903.51,31.2,1205,285,567600,-117.0044,32.7731,<1H OCEAN
San Diego County,1532,711,70699.72,32.5,3119,719,483700,-117.0119,32.7697,<1H OCEAN
San Diego County,789,354,108319.21,34.6,1719,362,540400,-117.0173,32.7709,<1H OCEAN
San Diego County,2604,726,87410.47,32,3572,726,506900,-117.0078,32.7893,<1H OCEAN
San Diego County,1645,526,93013.31,27.3,2292,526,588700,-117.0162,32.7838,<1H OCEAN
San Diego County,535,245,93010.2,34.7,1439,245,618400,-117.0159,32.7883,<1H OCEAN
San Diego County,1515,653,55432.62,23.3,3041,695,464800,-117.0017,32.7832,<1H OCEAN
San Diego County,948,322,105263.98,33.4,1909,322,540500,-122.4236,37.7861,NEAR BAY
San Diego County,2113,604,91829.47,31,3697,625,478400,-122.4239,37.7895,NEAR BAY
San Diego County,861,366,79863.39,30.8,2164,399,567800,-122.4239,37.7884,NEAR BAY
San Diego County,948,410,82914.63,28,1692,410,504000,-116.9997,32.7908,<1H OCEAN
San Diego County,1121,413,139110.17,26.7,3809,440,777500,-116.9859,32.7667,<1H OCEAN
San Diego County,1024,348,110632.18,35.1,2538,377,627200,-116.9978,32.7636,<1H OCEAN
San Diego County,984,307,141685.67,35.8,2147,316,693300,-116.998,32.7736,<1H OCEAN
San Diego County,719,290,139603.45,33.1,2361,316,884500,-116.9896,32.7746,<1H OCEAN
San Diego County,1614,485,93726.8,29.3,2543,485,441400,-116.9575,32.783,<1H OCEAN
San Diego County,2108,571,66641.86,29.2,2851,571,377800,-116.9606,32.7841,<1H OCEAN
San Diego County,1230,514,136079.77,32,4230,581,828500,-116.9718,32.7737,<1H OCEAN
San Diego County,1591,512,89121.09,27.3,3278,512,551600,-116.9787,32.7787,<1H OCEAN
San Diego County,1618,478,93326.36,23.7,2971,507,384500,-116.9633,32.7769,<1H OCEAN
San Diego County,1410,408,126421.57,27.1,3310,437,685700,-116.9503,32.775,<1H OCEAN
San Diego County,1140,379,143014.51,28.2,2886,379,798400,-116.9527,32.7667,<1H OCEAN
San Diego County,2353,837,96257.47,27.6,4564,837,481300,-116.9204,32.7817,<1H OCEAN
San Diego County,1636,488,142909.84,24.7,3919,488,716800,-116.9189,32.7784,<1H OCEAN
San Diego County,1320,446,124585.2,21.1,3285,454,661500,-116.9178,32.7681,<1H OCEAN
San Diego County,2642,807,131167.91,18.3,6465,911,790800,-116.8956,32.7735,<1H OCEAN
San Diego County,2804,953,53008.92,26.5,4395,1009,441600,-116.9462,32.784,<1H OCEAN
San Diego County,1512,539,101952.69,29.2,3362,539,572300,-116.9378,32.7801,<1H OCEAN
San Diego County,2435,841,92214.63,22.2,4867,841,516700,-116.9345,32.7835,<1H OCEAN
San Diego County,1208,400,104912.5,25.1,2532,431,568000,-116.8641,32.7969,<1H OCEAN
San Diego County,1136,409,100433.99,27.3,2533,424,424500,-116.8789,32.8064,<1H OCEAN
San Diego County,1598,490,105632.65,22.2,3426,490,774600,-116.8694,32.8253,<1H OCEAN
San Diego County,1489,414,102946.86,20.3,3110,440,621300,-116.8323,32.7974,<1H OCEAN
San Diego County,1569,549,104494.54,20.6,3278,549,547900,-116.8346,32.8333,<1H OCEAN
San Diego County,2615,834,79256.59,28.1,4065,834,363200,-116.928,32.7952,<1H OCEAN
San Diego County,2048,688,104527.62,29,3871,746,446000,-116.9226,32.7887,<1H OCEAN
San Diego County,1236,528,36287.88,21.3,3063,528,355600,-116.93,32.7905,<1H OCEAN
San Diego County,1594,466,126673.82,28.5,3649,503,732700,-116.9061,32.794,<1H OCEAN
San Diego County,1071,301,98961.79,26.7,2032,301,605600,-116.9071,32.7994,<1H OCEAN
San Diego County,2461,763,26608.78,24.9,3146,845,9999,-116.9393,32.7981,<1H OCEAN
San Diego County,2431,724,64972.38,26.4,3603,786,366000,-116.9342,32.792,<1H OCEAN
San Diego County,1717,622,54051.45,27.1,2884,668,279400,-116.9409,32.7917,<1H OCEAN
San Diego County,2439,774,37667.96,25,3230,819,75300,-116.9468,32.792,<1H OCEAN
San Diego County,1886,715,46625.87,22.4,2679,757,427500,-122.436,37.7828,NEAR BAY
San Diego County,1045,356,69705.06,33.7,2251,400,546100,-122.4381,37.7776,NEAR BAY
San Diego County,1112,364,55206.04,28.8,1480,387,369200,-116.96,32.7902,<1H OCEAN
San Diego County,2334,574,47055.75,25,2164,607,9999,-116.968,32.7921,<1H OCEAN
San Diego County,1519,396,65277.78,27.2,1710,396,436500,-116.9717,32.7893,<1H OCEAN
San Diego County,493,181,68383.98,29.1,864,181,430000,-116.976,32.7838,<1H OCEAN
San Diego County,1236,415,51090.36,29.9,1705,415,435000,-116.9662,32.7865,<1H OCEAN
San Diego County,727,307,98021.17,34.9,1656,307,487200,-116.9706,32.7851,<1H OCEAN
San Diego County,2857,903,63164.45,25.6,3642,903,377000,-116.9662,32.7826,<1H OCEAN
San Diego County,1565,632,108655.06,31.7,4074,653,636000,-122.4216,37.7828,NEAR BAY
San Diego County,3352,1039,100137.15,30.6,6504,1071,597700,-116.9841,32.7987,<1H OCEAN
San Diego County,1250,451,113009.98,34.2,3144,479,559300,-116.9899,32.8009,<1H OCEAN
San Diego County,1838,717,81983.96,33.3,3573,717,539700,-117.0019,32.7978,<1H OCEAN
San Diego County,1546,685,93981.75,28.3,3853,699,576500,-116.9873,32.8106,<1H OCEAN
San Diego County,1009,418,113169.86,26.7,3816,461,664600,-116.9904,32.8192,<1H OCEAN
San Diego County,2370,760,133184.21,27.7,5027,760,647800,-116.9982,32.8103,<1H OCEAN
San Diego County,1049,520,58038.46,28,2490,552,512200,-116.9719,32.8169,<1H OCEAN
San Diego County,2966,931,72279.81,25.6,3981,977,265200,-116.9693,32.7991,<1H OCEAN
San Diego County,2275,760,62848.68,23.9,3438,867,442000,-116.9572,32.8054,<1H OCEAN
San Diego County,2005,699,44552.93,24.6,2722,699,221300,-116.9609,32.8011,<1H OCEAN
San Diego County,1111,376,65744.68,27.5,2052,376,425200,-116.955,32.8007,<1H OCEAN
San Diego County,1039,310,84467.74,27.7,1643,340,434900,-116.9411,32.8059,<1H OCEAN
San Diego County,2891,784,71141.58,28.8,3682,814,442800,-116.9435,32.8015,<1H OCEAN
San Diego County,2566,702,44123.93,26.1,2798,718,386700,-116.9489,32.8056,<1H OCEAN
San Diego County,885,320,113781.25,33.8,2102,320,484400,-116.921,32.8171,<1H OCEAN
San Diego County,1945,529,87594.52,24.5,2791,556,481900,-116.9267,32.8117,<1H OCEAN
San Diego County,2642,822,105444.04,29,5828,850,482200,-116.9296,32.8163,<1H OCEAN
San Diego County,3257,927,118416.94,26,7085,927,678300,-116.9047,32.8085,<1H OCEAN
San Diego County,645,211,62973.93,29.7,1443,211,559800,-116.9217,32.8043,<1H OCEAN
San Diego County,1400,514,60846.3,26.6,2144,514,333000,-116.9319,32.8017,<1H OCEAN
San Diego County,2210,528,60965.91,25.2,3051,569,539900,-116.9322,32.8059,<1H OCEAN
San Diego County,734,239,122186.19,34.6,1527,239,500000,-116.9395,32.8175,<1H OCEAN
San Diego County,2467,857,44944.57,25,3853,857,335300,-116.9412,32.8108,<1H OCEAN
San Diego County,2592,708,62019.77,27.5,3526,753,289500,-116.948,32.8105,<1H OCEAN
San Diego County,2121,696,84676.72,26.3,3758,696,461000,-116.9478,32.8181,<1H OCEAN
San Diego County,2201,667,72147.68,24.7,3175,731,290500,-116.9588,32.8222,<1H OCEAN
San Diego County,1020,315,97563.49,27.4,1753,324,439400,-116.9528,32.8218,<1H OCEAN
San Diego County,2570,915,49816.94,24.4,3869,915,50000,-116.9544,32.8161,<1H OCEAN
San Diego County,341,164,65335.37,29.5,765,164,462000,-116.9532,32.8116,<1H OCEAN
San Diego County,1319,279,67697.13,19.6,1333,279,257300,-116.9591,32.816,<1H OCEAN
San Diego County,1776,699,65225.32,21.4,2894,699,274600,-116.956,32.8108,<1H OCEAN
San Diego County,2338,748,119097.59,21.6,4091,782,467800,-117.0138,32.8396,<1H OCEAN
San Diego County,1451,497,108506.04,25.8,2998,508,506300,-117.0178,32.8455,<1H OCEAN
San Diego County,1563,519,124079.96,25.8,3177,519,595400,-116.9649,32.861,<1H OCEAN
San Diego County,1952,626,105439.3,22.5,3985,643,511300,-116.9646,32.8558,<1H OCEAN
San Diego County,1817,552,108795.29,18.6,3931,585,621100,-116.958,32.8547,<1H OCEAN
San Diego County,1458,740,82966.22,21.5,3759,740,217100,-116.9616,32.8478,<1H OCEAN
San Diego County,2760,778,110019.28,24.1,5107,793,566200,-116.9622,32.8698,<1H OCEAN
San Diego County,2036,630,116904.76,23.1,4147,630,589700,-116.9767,32.8776,<1H OCEAN
San Diego County,868,346,114609.83,27.2,2033,346,561700,-116.9764,32.8644,<1H OCEAN
San Diego County,2726,881,96336.55,22.7,4742,881,395100,-116.9739,32.8696,<1H OCEAN
San Diego County,2260,708,80077.68,25.4,3803,742,336900,-116.9751,32.8585,<1H OCEAN
San Diego County,2459,726,85743.8,24.7,4575,750,589400,-116.9829,32.8587,<1H OCEAN
San Diego County,799,282,102641.84,30.4,1530,288,472500,-117.0004,32.8476,<1H OCEAN
San Diego County,1099,364,100137.36,27.6,2025,381,473600,-117.0053,32.8479,<1H OCEAN
